0,1,2,3,4,5,6,7,8,9,10,11,Distr,12,13,14
1.0,1.0,10.338201058796313,9.0,12.0,17.0,1.0,1.0,24.0,9354217.0,1.0,,NE,45.9,1.0,150835235.0
1.0,1.0,10.338201058796313,21.0,9.8,17.3,1.0,1.0,24.0,9400403.0,1.0,,NE,40.1,1.0,149785570.0
1.0,1.0,10.338201058796313,7.0,10.3,20.8,1.0,1.0,11.0,9444448.0,1.0,,NE,42.9,1.0,140345765.0
1.0,1.0,10.338201058796313,10.0,10.2,21.3,1.0,1.0,11.0,9532028.0,1.0,,NE,44.1,1.0,149827915.0
1.0,1.0,10.338201058796313,2.0,11.1,20.4,1.0,1.0,11.0,9775363.0,1.0,,NE,45.6,1.0,143017179.0
1.0,0.0,10.502507363805247,2.0,6.0,35.0,5.0,0.0,9.0,9839992.0,3.0,1.0,NE,55.0,1.0,150909449.0
1.0,0.0,11.149176450369218,2.0,8.0,38.0,3.0,0.0,5.0,10000000.0,2.0,,NE,64.0,1.0,152156818.0
1.0,1.0,10.338201058796313,7.0,11.1,20.4,1.0,1.0,11.0,10270310.0,1.0,,NE,45.2,1.0,151730939.0
1.0,0.0,10.9513690003765,10.0,10.0,45.0,5.0,0.0,14.0,10800000.0,3.0,1.0,NE,65.0,1.0,148911797.0
1.0,0.0,11.167884858410758,13.0,10.0,30.6,10.0,0.0,17.0,11200000.0,2.0,0.0,NE,52.0,1.0,150893762.0
1.0,0.0,10.668901324237364,8.0,9.4,44.3,7.0,0.0,14.0,11300000.0,3.0,1.0,NE,64.6,1.0,43483403.0
1.0,1.0,10.75354340824066,8.0,5.3,42.2,11.0,0.0,9.0,11450000.0,3.0,1.0,NE,58.0,1.0,151623859.0
1.0,1.0,10.338201058796313,2.0,10.3,29.9,1.0,1.0,11.0,12462205.0,2.0,,NE,57.4,1.0,149827906.0
1.0,0.0,11.475094627813467,2.0,7.0,37.5,10.0,0.0,25.0,12900000.0,2.0,0.0,NE,54.0,1.0,148757287.0
1.0,0.0,19.232226891819728,2.0,10.0,30.0,15.0,0.0,14.0,7600000.0,2.0,1.0,NE,52.0,0.0,151591610.0
1.0,0.0,19.766624876850745,14.0,8.6,17.8,10.0,0.0,14.0,6200000.0,1.0,1.0,NE,38.2,0.0,151102954.0
1.0,0.0,19.595705452460862,9.0,9.0,30.0,7.0,0.0,14.0,8200000.0,2.0,1.0,NE,55.0,0.0,149251779.0
1.0,,18.766873990140496,4.0,12.5,17.0,,0.0,9.0,4200000.0,1.0,0.0,NE,40.1,,150117501.0
1.0,0.0,19.431719697622714,14.0,7.4,17.2,,0.0,22.0,4950000.0,1.0,0.0,NE,35.0,,147369871.0
1.0,0.0,20.146748962375604,2.0,9.0,20.0,10.0,0.0,17.0,5100000.0,1.0,1.0,NE,38.0,0.0,148208635.0
1.0,0.0,19.766624876850745,6.0,9.0,18.0,,0.0,17.0,5300000.0,1.0,1.0,NE,38.2,,149802107.0
1.0,0.0,17.912818434023727,13.0,10.1,20.0,10.0,0.0,22.0,5300000.0,1.0,1.0,NE,40.0,0.0,150117046.0
1.0,0.0,20.1350447985289,4.0,9.0,19.0,10.0,0.0,17.0,5950000.0,1.0,1.0,NE,39.0,0.0,151491829.0
1.0,1.0,18.734518586597744,5.0,20.0,35.0,15.0,1.0,9.0,6300000.0,2.0,,NE,74.0,0.0,152068821.0
1.0,0.0,20.051471695391427,21.0,9.0,30.0,5.0,0.0,24.0,6700000.0,2.0,1.0,NE,53.2,0.0,147365058.0
1.0,0.0,20.084071136164546,8.0,10.0,31.0,5.0,0.0,17.0,6800000.0,2.0,,NE,52.0,0.0,147550552.0
1.0,,19.661530277198896,2.0,9.0,32.0,10.0,0.0,17.0,6850000.0,2.0,,NE,54.0,0.0,148333191.0
1.0,0.0,20.442144653928,4.0,7.0,40.0,,0.0,9.0,7400000.0,3.0,1.0,NE,54.0,,152200765.0
1.0,1.0,19.51835638259861,5.0,9.0,42.2,10.0,0.0,22.0,8650000.0,2.0,1.0,NE,60.0,0.0,151326049.0
1.0,1.0,20.03794689950324,15.0,9.0,22.0,,0.0,24.0,8800000.0,2.0,1.0,NE,61.0,,151592293.0
1.0,1.0,19.51835638259861,20.0,9.0,43.0,10.0,0.0,22.0,9490000.0,3.0,1.0,NE,74.0,0.0,151791553.0
1.0,0.0,20.19309651145866,7.0,10.2,43.4,15.0,0.0,17.0,9840000.0,3.0,1.0,NE,74.9,0.0,151133119.0
1.0,0.0,20.339001814920927,4.0,10.0,44.0,,0.0,17.0,9950000.0,3.0,1.0,NE,73.0,,152117263.0
2.0,0.0,20.146748962375604,2.0,13.0,45.0,6.0,0.0,17.0,10300000.0,3.0,1.0,NE,80.0,0.0,150413405.0
0.0,0.0,17.866283407508398,21.0,11.0,45.0,10.0,0.0,22.0,10700000.0,3.0,1.0,NE,81.0,0.0,150257652.0
0.0,1.0,18.849072864743647,1.0,22.0,55.0,20.0,0.0,3.0,25000000.0,3.0,,NE,90.0,0.0,151975097.0
1.0,1.0,35.165394833403795,3.0,10.0,20.0,10.0,1.0,14.0,3500000.0,1.0,,NE,30.7,0.0,148421723.0
1.0,1.0,18.766873990140496,6.0,7.1,23.5,10.0,1.0,8.0,3580000.0,1.0,,NE,31.0,0.0,150880820.0
1.0,1.0,19.297571013590893,9.0,10.0,19.7,,1.0,14.0,3999000.0,1.0,,NE,30.3,,49225171.0
1.0,1.0,18.766873990140496,5.0,11.0,15.4,10.0,1.0,8.0,4350000.0,1.0,,NE,38.0,0.0,151146970.0
1.0,1.0,19.297571013590893,7.0,13.0,14.6,22.0,1.0,8.0,4550000.0,1.0,,NE,39.2,0.0,49595049.0
1.0,1.0,18.766873990140496,5.0,12.5,18.4,10.0,1.0,8.0,4750000.0,1.0,,NE,39.4,0.0,140216263.0
0.0,1.0,18.849072864743647,1.0,22.0,55.0,20.0,0.0,3.0,25000000.0,3.0,,NE,90.0,0.0,151522618.0
1.0,0.0,19.06166391985264,8.0,8.0,20.0,,0.0,17.0,5100000.0,1.0,1.0,NE,40.0,,150151185.0
1.0,0.0,19.977229104542747,9.0,9.3,18.3,10.0,1.0,17.0,4879300.0,1.0,,NE,41.2,0.0,152079360.0
1.0,1.0,19.297571013590893,2.0,13.0,20.0,10.0,1.0,8.0,4100000.0,1.0,,NE,44.0,0.0,149574668.0
1.0,0.0,15.338248425861876,8.0,8.0,19.0,7.0,0.0,17.0,6590000.0,1.0,1.0,NE,39.0,1.0,150328195.0
2.0,0.0,15.713528824727385,11.0,10.0,37.0,12.0,0.0,16.0,9990000.0,2.0,,NE,60.0,1.0,151522521.0
1.0,0.0,14.824417064277187,9.0,7.0,44.0,7.0,0.0,9.0,8000000.0,3.0,0.0,NE,63.0,1.0,151080202.0
0.0,1.0,14.86664672214206,2.0,4.0,18.0,15.0,0.0,6.0,3000000.0,1.0,0.0,NE,27.0,1.0,151463618.0
0.0,1.0,14.86664672214206,7.0,,27.0,24.0,0.0,7.0,3950000.0,1.0,0.0,NE,33.0,1.0,150304587.0
,0.0,14.371674206566857,2.0,7.0,19.0,5.0,0.0,9.0,5000000.0,1.0,1.0,NE,33.0,1.0,150858872.0
0.0,0.0,14.789537060727422,2.0,7.7,17.9,5.0,0.0,9.0,5100000.0,1.0,,NE,32.5,1.0,151256125.0
1.0,0.0,13.892239017750265,10.0,10.0,20.0,18.0,0.0,16.0,5550000.0,1.0,,NE,35.0,1.0,149850509.0
,0.0,14.864241263294414,3.0,8.0,21.0,5.0,0.0,9.0,5600000.0,1.0,,NE,33.0,1.0,152197354.0
1.0,0.0,13.847017501009864,12.0,10.0,19.3,19.0,0.0,16.0,5680000.0,1.0,,NE,35.0,1.0,150260272.0
1.0,,14.424121670520472,8.0,10.0,20.0,8.0,0.0,12.0,5900000.0,1.0,1.0,NE,35.0,1.0,149889524.0
1.0,0.0,14.736151012092755,3.0,7.0,24.0,10.0,0.0,12.0,6250000.0,2.0,1.0,NE,39.0,1.0,152216484.0
1.0,0.0,13.943486925382418,11.0,8.0,19.0,16.0,0.0,14.0,6300000.0,1.0,,NE,38.0,1.0,152214676.0
1.0,0.0,13.943486925382418,11.0,8.0,20.0,16.0,0.0,14.0,6300000.0,1.0,1.0,NE,38.0,1.0,152199033.0
1.0,0.0,15.568683679773665,3.0,6.5,27.0,12.0,0.0,12.0,6500000.0,2.0,1.0,NE,38.0,1.0,150860072.0
1.0,,14.25325552555329,3.0,8.0,19.0,17.0,0.0,17.0,6600000.0,1.0,1.0,NE,38.0,1.0,151547624.0
1.0,0.0,15.298074737867775,5.0,8.0,19.0,5.0,0.0,14.0,6700000.0,1.0,,NE,38.0,1.0,152131609.0
1.0,0.0,15.145031650396113,2.0,9.0,20.0,8.0,0.0,14.0,6790000.0,1.0,1.0,NE,38.0,1.0,152071080.0
1.0,0.0,14.058933075023994,3.0,6.0,31.0,19.0,0.0,9.0,6800000.0,2.0,1.0,NE,46.0,1.0,151798549.0
4.0,0.0,15.567223531834431,2.0,6.0,24.0,10.0,0.0,14.0,6900000.0,2.0,1.0,NE,40.0,1.0,152215150.0
1.0,1.0,15.402734736812189,13.0,9.0,16.6,5.0,0.0,22.0,6900000.0,1.0,,NE,38.6,1.0,147107989.0
1.0,0.0,15.116343289590572,8.0,9.0,18.0,7.0,0.0,9.0,7000000.0,1.0,1.0,NE,39.0,1.0,151482336.0
1.0,0.0,15.059253826650805,14.0,8.0,25.0,4.0,0.0,14.0,7150000.0,2.0,1.0,NE,40.0,0.0,150829104.0
1.0,0.0,15.238720793191966,5.0,6.0,27.4,7.0,0.0,9.0,7200000.0,2.0,1.0,NE,47.1,1.0,151208444.0
1.0,0.0,14.10439784216208,10.0,7.3,19.0,17.0,0.0,14.0,7400000.0,1.0,0.0,NE,37.8,1.0,151862470.0
1.0,,15.526903513546493,9.0,6.0,38.0,12.0,0.0,9.0,7290000.0,3.0,1.0,NE,57.0,1.0,150901922.0
,0.0,14.949720248969392,6.0,6.0,28.0,1.0,0.0,9.0,7600000.0,2.0,1.0,NE,44.0,1.0,11757745.0
1.0,0.0,14.873145706470106,3.0,6.0,44.2,11.0,0.0,9.0,8000000.0,3.0,1.0,NE,59.0,1.0,151639421.0
1.0,0.0,14.873145706470106,5.0,7.0,17.0,11.0,0.0,9.0,2030000.0,1.0,,NE,31.0,1.0,152177067.0
1.0,0.0,14.639844286672812,1.0,10.0,45.0,5.0,0.0,16.0,10000000.0,3.0,1.0,NE,70.0,1.0,152176451.0
1.0,0.0,14.275916469144276,5.0,10.7,34.0,6.0,0.0,18.0,11250000.0,2.0,1.0,NE,61.0,1.0,152121403.0
0.0,1.0,14.86664672214206,2.0,10.0,29.0,15.0,0.0,6.0,4500000.0,1.0,0.0,NE,39.0,1.0,151490142.0
2.0,0.0,13.75000488132626,9.0,13.0,34.0,12.0,0.0,17.0,11000000.0,2.0,0.0,NE,64.0,0.0,149954628.0
2.0,0.0,14.954705609777875,7.0,13.0,32.0,14.0,0.0,17.0,10800000.0,2.0,,NE,63.0,1.0,151484964.0
1.0,1.0,14.300998610217938,24.0,9.0,30.0,5.0,0.0,25.0,12300000.0,2.0,0.0,NE,57.0,1.0,148188507.0
1.0,0.0,13.046788077287085,8.0,10.0,20.0,15.0,0.0,14.0,6499000.0,1.0,1.0,NE,40.0,1.0,150542135.0
1.0,0.0,12.820586466722867,5.0,10.9,20.0,10.0,0.0,12.0,6900000.0,1.0,1.0,NE,43.1,0.0,151377335.0
,0.0,13.600455826360587,1.0,6.0,68.0,17.0,0.0,9.0,14500000.0,5.0,,NE,83.0,1.0,151521720.0
1.0,0.0,13.228377055032807,4.0,6.0,22.0,5.0,0.0,9.0,4600000.0,1.0,,NE,32.0,0.0,151233694.0
1.0,0.0,13.228377055032807,9.0,6.0,20.0,25.0,0.0,9.0,4400000.0,1.0,0.0,NE,33.0,1.0,150652167.0
1.0,1.0,13.622882070275256,5.0,6.0,19.0,10.0,0.0,8.0,5150000.0,1.0,,NE,32.0,0.0,149742015.0
,0.0,12.523047302211205,1.0,8.5,21.0,5.0,0.0,12.0,5200000.0,1.0,1.0,NE,39.6,0.0,150949138.0
1.0,0.0,13.131284076876044,3.0,5.5,21.2,20.0,0.0,9.0,5300000.0,1.0,1.0,NE,32.5,0.0,151992974.0
1.0,0.0,13.131284076876044,3.0,6.0,21.0,27.0,0.0,9.0,5300000.0,1.0,,NE,31.5,1.0,151972829.0
1.0,0.0,13.298617553019495,1.0,8.0,37.0,15.0,0.0,9.0,6000000.0,3.0,1.0,NE,56.0,1.0,150873333.0
1.0,1.0,13.311001316668005,3.0,6.0,28.0,7.0,0.0,8.0,6300000.0,2.0,1.0,NE,45.0,0.0,149289182.0
1.0,0.0,12.626070762358141,7.0,8.5,19.0,15.0,0.0,16.0,6450000.0,1.0,0.0,NE,36.0,1.0,151424033.0
2.0,0.0,12.86489150553804,12.0,8.0,20.9,10.0,0.0,14.0,6900000.0,1.0,1.0,NE,38.9,0.0,151161309.0
1.0,0.0,12.667771124787235,9.0,9.0,21.0,5.0,0.0,12.0,7500000.0,1.0,1.0,NE,44.0,0.0,148620982.0
2.0,,12.86489150553804,12.0,9.0,21.0,23.0,0.0,14.0,7600000.0,1.0,,NE,39.0,1.0,151632272.0
1.0,0.0,12.86489150553804,11.0,9.0,21.0,20.0,0.0,14.0,7700000.0,1.0,1.0,NE,40.0,1.0,152071214.0
1.0,1.0,13.305654635088796,10.0,11.0,18.0,16.0,0.0,24.0,7700000.0,1.0,1.0,NE,41.0,1.0,41913300.0
1.0,0.0,13.173315190091676,9.0,9.0,40.0,14.0,0.0,9.0,7900000.0,3.0,1.0,NE,62.0,1.0,37755358.0
1.0,0.0,12.506607137226661,7.0,8.3,31.1,5.0,0.0,16.0,8000000.0,2.0,0.0,NE,54.3,0.0,152057033.0
1.0,0.0,12.531445954503667,19.0,10.0,22.0,15.0,0.0,25.0,8350000.0,1.0,0.0,NE,42.0,0.0,151243614.0
1.0,0.0,12.492224353832777,16.0,10.0,21.5,4.0,0.0,25.0,8995000.0,1.0,1.0,NE,47.0,0.0,151021234.0
1.0,0.0,12.492224353832777,5.0,10.0,18.0,7.0,0.0,25.0,9200000.0,1.0,0.0,NE,45.0,0.0,150731317.0
1.0,0.0,13.588867797828481,9.0,11.1,30.6,30.0,0.0,17.0,9500000.0,2.0,,NE,51.1,0.0,152033788.0
2.0,0.0,13.007382312939146,11.0,13.0,34.0,10.0,0.0,17.0,9800000.0,2.0,1.0,NE,64.0,0.0,151619667.0
,0.0,12.456383339698867,1.0,8.7,54.2,20.0,0.0,12.0,9900000.0,3.0,0.0,NE,76.3,1.0,151607020.0
2.0,0.0,13.430552473015554,9.0,13.0,34.0,15.0,0.0,14.0,11999000.0,2.0,1.0,NE,65.0,1.0,150389396.0
2.0,1.0,13.506206769663908,7.0,10.0,43.4,21.0,0.0,24.0,12600000.0,3.0,1.0,NE,72.0,1.0,148981816.0
2.0,0.0,13.506055715568175,3.0,11.0,45.0,10.0,0.0,17.0,13500000.0,3.0,0.0,NE,74.0,0.0,150229189.0
1.0,0.0,13.468916327613206,4.0,11.1,28.4,15.0,0.0,16.0,8300000.0,2.0,1.0,NE,50.5,1.0,150936564.0
1.0,0.0,13.667506274331329,20.0,10.0,39.4,10.0,0.0,23.0,13000000.0,2.0,1.0,NE,67.1,0.0,147450928.0
1.0,0.0,12.492224353832777,5.0,14.0,45.0,5.0,0.0,25.0,19000000.0,2.0,,NE,90.0,0.0,151918628.0
,1.0,13.298617553019495,1.0,,11.0,20.0,0.0,8.0,1799000.0,1.0,,NE,11.0,1.0,151978685.0
,1.0,13.298617553019495,1.0,,12.0,20.0,0.0,8.0,1899000.0,1.0,,NE,12.0,1.0,151993440.0
1.0,0.0,13.090376034600348,3.0,6.2,21.0,10.0,0.0,9.0,5300000.0,1.0,,NE,34.4,0.0,148090084.0
1.0,0.0,13.282020953722045,11.0,8.0,45.0,15.0,0.0,12.0,8950000.0,3.0,,NE,63.0,1.0,150137642.0
1.0,0.0,11.570824123224213,1.0,6.0,27.0,7.0,0.0,9.0,6170000.0,2.0,1.0,NE,45.5,0.0,148175024.0
1.0,0.0,12.256082127624518,4.0,10.0,34.0,58232.0,0.0,14.0,6500000.0,2.0,1.0,NE,55.2,,152045331.0
2.0,1.0,12.330953402628689,5.0,15.0,100.0,15.0,0.0,13.0,37900000.0,5.0,1.0,NE,151.0,0.0,151539461.0
,1.0,15.0052643712326,5.0,4.0,14.6,14.0,0.0,5.0,3400000.0,1.0,0.0,NE,23.0,0.0,151976834.0
,0.0,13.744674910596244,9.0,6.7,18.7,,0.0,9.0,4200000.0,1.0,1.0,NE,33.0,,152042737.0
,0.0,14.151490574546909,8.0,6.0,19.0,20.0,0.0,9.0,4250000.0,1.0,1.0,NE,33.0,0.0,149348463.0
,0.0,15.305269077486715,8.0,6.0,19.0,,0.0,9.0,4500000.0,1.0,1.0,NE,32.0,,150619709.0
,0.0,15.225374527148016,4.0,8.6,21.0,15.0,0.0,14.0,4600000.0,1.0,1.0,NE,40.0,0.0,148539677.0
1.0,0.0,14.11335088416775,10.0,13.0,14.0,10.0,0.0,23.0,4700000.0,1.0,0.0,NE,38.0,0.0,151083271.0
,0.0,15.264500837527919,8.0,6.0,19.0,15.0,0.0,9.0,4800000.0,1.0,1.0,NE,32.7,0.0,151436333.0
,0.0,14.309405474021066,1.0,6.0,18.0,,0.0,9.0,4800000.0,1.0,,NE,32.0,,150085231.0
,0.0,13.362115332418602,4.0,7.0,19.0,30.0,0.0,9.0,4900000.0,1.0,1.0,NE,36.0,1.0,151019751.0
,0.0,14.151490574546909,8.0,6.6,18.9,,0.0,9.0,4950000.0,1.0,,NE,32.9,,151887850.0
1.0,,14.832264569731386,7.0,8.0,21.0,15.0,0.0,12.0,5200000.0,1.0,0.0,NE,40.0,0.0,149934796.0
1.0,1.0,15.017582464948028,2.0,6.0,29.0,15.0,0.0,5.0,5200000.0,2.0,1.0,NE,46.0,0.0,150834655.0
1.0,,14.11335088416775,10.0,10.0,19.0,10.0,0.0,22.0,5200000.0,1.0,0.0,NE,42.0,0.0,145642737.0
1.0,0.0,14.829848547657113,2.0,9.6,19.5,10.0,0.0,14.0,5250000.0,1.0,1.0,NE,35.0,0.0,149367252.0
1.0,0.0,14.905068939615257,4.0,6.0,23.0,10.0,0.0,14.0,5600000.0,2.0,0.0,NE,38.0,0.0,150521717.0
1.0,0.0,14.04931144091525,10.0,6.0,24.0,10.0,0.0,14.0,5650000.0,2.0,0.0,NE,41.5,0.0,151139861.0
1.0,1.0,12.543441227975473,5.0,6.0,30.0,28.0,0.0,5.0,5690000.0,2.0,,NE,45.0,1.0,150363159.0
1.0,0.0,13.723851732176195,13.0,9.0,19.0,15.0,0.0,16.0,5700000.0,1.0,1.0,NE,39.0,0.0,150834589.0
2.0,0.0,15.020014867838714,4.0,8.5,20.8,,0.0,12.0,5700000.0,1.0,1.0,NE,38.9,,151826175.0
,0.0,14.617814697424647,2.0,9.0,21.0,,0.0,14.0,5800000.0,1.0,0.0,NE,39.0,,151931645.0
1.0,,14.708404062905377,8.0,11.0,19.5,,0.0,16.0,5800000.0,1.0,,NE,40.0,,150460400.0
1.0,1.0,12.668545649977373,4.0,7.0,21.3,10.0,0.0,9.0,5900000.0,1.0,1.0,NE,35.5,0.0,151810766.0
0.0,0.0,13.772571247238087,4.0,5.0,33.0,10.0,0.0,9.0,6000000.0,2.0,0.0,NE,42.0,0.0,150590540.0
1.0,1.0,12.668545649977373,4.0,6.0,21.3,15.0,0.0,9.0,6000000.0,2.0,1.0,NE,35.5,0.0,151750682.0
1.0,,13.925696159935544,9.0,6.0,26.6,10.0,0.0,9.0,6250000.0,2.0,1.0,NE,45.0,0.0,36296693.0
1.0,1.0,8.566323626898829,8.0,9.0,27.0,10.0,0.0,13.0,13900000.0,2.0,1.0,E,44.0,1.0,152129935.0
0.0,1.0,8.846351993963195,18.0,10.2,19.3,15.0,0.0,29.0,13200000.0,1.0,1.0,E,47.8,1.0,150719006.0
1.0,0.0,8.25579683819558,8.0,8.5,30.0,25.0,0.0,14.0,10200000.0,2.0,1.0,E,52.0,1.0,146781218.0
0.0,1.0,9.320759432383424,4.0,3.0,15.0,3.0,0.0,5.0,4000000.0,1.0,1.0,E,18.0,0.0,152125600.0
1.0,1.0,8.5198866357216,5.0,6.0,18.0,15.0,0.0,5.0,4700000.0,1.0,0.0,E,30.0,1.0,150585753.0
,0.0,8.340918955274411,1.0,6.0,19.0,15.0,0.0,9.0,4800000.0,1.0,0.0,E,33.0,1.0,146895040.0
0.0,0.0,8.288205032694991,1.0,6.0,19.0,15.0,0.0,5.0,4900000.0,1.0,1.0,E,32.0,1.0,151292366.0
1.0,0.0,8.876972365152945,3.0,6.0,19.4,20.0,0.0,9.0,4900000.0,1.0,1.0,E,32.0,1.0,149778751.0
,1.0,8.84276766439984,1.0,9.1,18.0,14.0,0.0,5.0,5000000.0,1.0,0.0,E,36.3,1.0,149725593.0
,1.0,8.373562750034884,2.0,6.0,18.0,5.0,0.0,9.0,5250000.0,1.0,1.0,E,30.0,0.0,150828413.0
,0.0,9.19093301955142,1.0,6.0,28.0,8.0,0.0,5.0,5480000.0,2.0,,E,45.0,1.0,152105329.0
,0.0,9.19093301955142,1.0,6.0,28.0,5.0,0.0,5.0,5490000.0,2.0,0.0,E,45.0,1.0,149892771.0
,1.0,8.963948024582525,3.0,6.6,22.5,10.0,0.0,5.0,5500000.0,2.0,,E,38.0,1.0,151344972.0
1.0,0.0,8.46512047672703,2.0,6.0,30.1,10.0,0.0,5.0,5550000.0,2.0,1.0,E,44.1,1.0,149267944.0
1.0,1.0,9.684460401643145,5.0,6.0,30.0,20.0,0.0,5.0,5650000.0,2.0,,E,44.0,1.0,148974555.0
1.0,1.0,8.86965606867385,1.0,9.0,20.0,10.0,0.0,16.0,5800000.0,1.0,,E,40.0,1.0,149948566.0
1.0,1.0,8.86965606867385,1.0,9.0,20.0,17.0,0.0,16.0,5800000.0,1.0,,E,40.0,1.0,151616883.0
,0.0,8.332299514467994,1.0,6.2,28.0,22.0,0.0,9.0,5990000.0,2.0,1.0,E,44.3,1.0,150631915.0
,0.0,9.363704389944171,6.0,6.5,28.0,15.0,0.0,9.0,5990000.0,2.0,1.0,E,45.0,1.0,152114777.0
1.0,,8.46512047672703,3.0,6.0,31.3,19.0,0.0,5.0,6000000.0,2.0,1.0,E,44.6,1.0,150891091.0
1.0,0.0,8.544052947083335,3.0,5.5,29.1,22.0,0.0,5.0,6100000.0,2.0,1.0,E,45.2,1.0,51285174.0
1.0,1.0,8.500160312501603,6.0,6.0,25.0,20.0,0.0,9.0,6150000.0,2.0,0.0,E,38.0,1.0,151146281.0
,1.0,8.751257124547843,2.0,5.7,30.0,18.0,0.0,9.0,6500000.0,2.0,0.0,E,44.0,1.0,149968815.0
,0.0,9.19093301955142,1.0,6.0,34.0,8.0,0.0,5.0,6600000.0,3.0,0.0,E,55.1,1.0,149512418.0
1.0,0.0,9.583774587294906,8.0,10.0,20.0,10.0,0.0,22.0,6600000.0,1.0,1.0,E,39.0,1.0,148308261.0
1.0,1.0,8.51146548364717,7.0,6.0,21.0,20.0,0.0,9.0,6800000.0,2.0,1.0,E,34.0,1.0,150585862.0
1.0,0.0,9.202495250086027,16.0,10.0,19.2,10.0,0.0,16.0,7000000.0,1.0,1.0,E,34.4,1.0,150935827.0
1.0,0.0,9.202495250086027,16.0,10.0,19.2,7.0,0.0,16.0,7000000.0,1.0,1.0,E,39.0,1.0,150567340.0
1.0,1.0,8.846351993963195,24.0,12.0,48.0,15.0,0.0,29.0,23200000.0,3.0,1.0,E,90.2,1.0,151453230.0
1.0,,9.145666877506033,14.0,9.1,32.0,5.0,0.0,14.0,15500000.0,2.0,1.0,E,66.1,1.0,150352388.0
,1.0,8.912145382172882,3.0,13.0,15.1,,0.0,16.0,11000000.0,1.0,,E,44.2,,151085202.0
1.0,1.0,8.846351993963195,22.0,11.9,38.9,15.0,0.0,29.0,19400000.0,2.0,1.0,E,72.7,1.0,150830759.0
,1.0,8.566323626898829,4.0,10.0,,20.0,1.0,17.0,20340000.0,2.0,,E,70.4,0.0,148388420.0
,0.0,8.830100147541614,1.0,8.0,36.0,13.0,0.0,5.0,6400000.0,2.0,,E,45.0,1.0,148890621.0
0.0,1.0,8.846351993963195,17.0,11.0,21.0,15.0,0.0,29.0,12000000.0,1.0,1.0,E,48.0,1.0,150831508.0
1.0,1.0,8.892542805677827,23.0,10.0,19.0,5.0,0.0,29.0,13700000.0,1.0,,E,50.0,0.0,151721749.0
1.0,1.0,8.566323626898829,7.0,10.0,40.0,10.0,0.0,13.0,16350000.0,2.0,1.0,E,65.0,1.0,152129940.0
1.0,1.0,8.892542805677827,23.0,13.0,38.0,10.0,0.0,29.0,21500000.0,2.0,,E,73.0,0.0,151522595.0
,1.0,9.02821466135167,2.0,6.8,13.4,7.0,0.0,5.0,4600000.0,1.0,,E,26.5,1.0,150978460.0
1.0,1.0,8.566323626898829,13.0,,,20.0,1.0,17.0,14202000.0,1.0,,E,44.8,0.0,148388415.0
,1.0,8.880068656470842,5.0,12.5,28.6,46.0,1.0,12.0,14257458.0,1.0,,E,45.9,1.0,148356553.0
1.0,1.0,8.530439210658294,9.0,20.0,33.0,10.0,0.0,9.0,9500000.0,3.0,1.0,E,57.5,1.0,151982671.0
1.0,0.0,13.718725858060093,8.0,10.0,43.0,17.0,0.0,9.0,8200000.0,3.0,1.0,E,65.0,1.0,149522437.0
1.0,0.0,12.756513729930274,1.0,7.8,18.4,2.0,0.0,9.0,4850000.0,1.0,1.0,E,36.4,0.0,152064596.0
,0.0,12.766871391162145,1.0,7.0,24.0,18.0,0.0,14.0,4000000.0,2.0,,E,38.2,1.0,149006586.0
,0.0,13.853105368150905,4.0,6.8,18.8,28.0,0.0,9.0,4100000.0,1.0,1.0,E,33.0,1.0,152215046.0
,0.0,13.331495781621845,6.0,6.0,13.0,3.0,0.0,9.0,4290000.0,1.0,1.0,E,26.0,1.0,139378032.0
,0.0,13.195608189280891,1.0,6.7,19.0,20.0,0.0,9.0,4400000.0,1.0,0.0,E,32.6,0.0,151613108.0
,0.0,13.462645201553658,5.0,7.0,18.0,24.0,0.0,9.0,4490000.0,1.0,,E,33.0,1.0,151796523.0
,,13.462645201553658,5.0,7.0,18.0,20.0,0.0,9.0,4490000.0,1.0,1.0,E,33.0,1.0,151674136.0
,0.0,12.946206982619922,2.0,6.6,25.0,5.0,0.0,9.0,4500000.0,1.0,,E,33.0,0.0,152204684.0
0.0,0.0,12.863265010914073,2.0,7.0,19.0,10.0,0.0,9.0,4650000.0,1.0,1.0,E,33.0,1.0,150585857.0
0.0,0.0,13.219064780775607,2.0,7.0,19.0,10.0,0.0,9.0,4690000.0,1.0,1.0,E,33.0,0.0,151801753.0
,0.0,13.69295707405398,5.0,7.0,19.0,3.0,0.0,9.0,4700000.0,1.0,,E,33.0,1.0,151884333.0
,0.0,12.946206982619922,6.0,7.0,18.0,15.0,0.0,9.0,4850000.0,1.0,0.0,E,34.0,1.0,151606959.0
1.0,0.0,12.756513729930274,1.0,8.0,18.0,15.0,0.0,9.0,4800000.0,1.0,1.0,E,39.0,1.0,151985354.0
,0.0,12.75163846006182,8.0,7.0,30.0,29.0,0.0,9.0,5300000.0,2.0,1.0,E,45.0,1.0,151421623.0
,0.0,12.75163846006182,8.0,7.0,30.0,29.0,0.0,9.0,5300000.0,2.0,1.0,E,45.0,1.0,152100866.0
1.0,0.0,12.676228272877855,2.0,6.5,22.6,17.0,0.0,14.0,5300000.0,2.0,1.0,E,42.0,1.0,151632433.0
,0.0,13.219064780775607,7.0,7.0,29.0,5.0,0.0,9.0,5350000.0,2.0,1.0,E,44.7,0.0,151067135.0
