Distance,Floor,Kitsp,Livsp,New,Nfloors,Price,Rooms,Totsp,Metrokm,Bal_0.0,Bal_1.0,Bal_2.0,Bal_3.0,Bal_4.0,Bal_na,Brick_0.0,Brick_1.0,Brick_na,Distr_C,Distr_E,Distr_N,Distr_NE,Distr_NW,Distr_S,Distr_SE,Distr_SW,Distr_W
1.7914436461229628,2.0,6.848901027017726,21.0,0.0,9.0,20872007.0,1.0,26.0,0.3333333333333333,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2.4659105620739883,2.0,7.735299544921853,28.0,0.0,6.0,23000000.0,1.0,35.0,0.3333333333333333,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
3.667906983866345,5.0,20.0,36.0,1.0,29.0,23500000.0,2.0,70.0,4.166666666666667,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.687064383349812,15.0,10.788449995480509,45.0,1.0,22.0,24000000.0,2.0,66.0,0.6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.529036897687635,4.0,9.0,51.2,0.0,8.0,24000000.0,3.0,82.6,0.5333333333333333,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.7914436461229628,2.0,6.848901027017726,13.81100008342873,0.0,9.0,24083085.0,1.0,26.0,0.4666666666666667,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.7914436461229628,2.0,6.848901027017726,13.81100008342873,0.0,9.0,24083085.0,1.0,26.0,0.3333333333333333,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
3.529036897687635,4.0,9.0,53.0,0.0,8.0,24990000.0,3.0,80.0,0.4666666666666667,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.7097606720928096,11.0,10.23691313989572,48.0,1.0,18.0,25000000.0,1.0,60.4,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.8975574669401407,2.0,15.0,35.0,0.0,6.0,26553145.0,2.0,55.0,0.2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2.2864330784574314,3.0,6.6,56.8,0.0,7.0,26700000.0,3.0,79.0,0.2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2.5677826539904967,6.0,7.5,51.0,0.0,6.0,27000000.0,3.0,70.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.7124767195147306,15.0,10.39449509863423,50.0,0.0,20.0,27000000.0,2.0,62.0,4.166666666666667,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1.5148837638075954,2.0,10.0,35.0,0.0,7.0,28000000.0,2.0,60.0,0.4666666666666667,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1.6248478126731034,4.0,14.137066618673876,63.711242131999626,0.0,6.0,28500000.0,4.0,100.0,0.5333333333333333,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2.5729866071833456,7.0,17.0,67.0,0.0,9.0,111152700.0,3.0,137.0,0.4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
3.663322840870993,5.0,18.0,75.0,0.0,23.0,54032562.0,4.0,110.0,0.5333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2.5948993164594563,2.0,19.356969001887062,99.45060468030042,1.0,7.0,99450000.0,4.0,153.0,0.4666666666666667,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2.595389590245618,5.0,9.665678539468615,54.6,0.0,7.0,48430200.0,2.0,54.6,0.3333333333333333,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2.5760898998865045,6.0,10.345250736528445,61.5,1.0,7.0,40590000.0,1.0,61.5,0.4666666666666667,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2.4173712426892795,3.0,15.61439748184742,57.0,1.0,4.0,103599000.0,3.0,115.0,0.4666666666666667,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2.5948993164594563,2.0,17.2887057934441,85.28972518003029,1.0,7.0,86132500.0,4.0,132.0,0.4666666666666667,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
3.7124767195147306,4.0,11.0,77.0,0.0,21.0,38000000.0,2.0,88.2,0.5333333333333333,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2.5948993164594563,6.0,15.0,35.0,1.0,7.0,40590000.0,2.0,61.5,0.3333333333333333,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2.5760898998865045,2.0,13.102935014452395,89.5,1.0,7.0,59965000.0,3.0,89.5,0.4666666666666667,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2.7926574013941083,6.0,10.0,42.0,0.0,8.0,34650000.0,3.0,69.0,0.13333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.0799958589564183,3.0,6.0,45.4,0.0,5.0,12000000.0,3.0,56.0,0.2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1.9725669985368908,3.0,18.569059208194506,94.05598391829274,0.0,16.0,119136713.0,4.0,145.0,0.4666666666666667,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2.595389590245618,3.0,15.0,70.0,0.0,7.0,89060000.0,3.0,122.0,0.4666666666666667,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.667906983866345,11.0,11.152858275063316,43.2791159958956,1.0,29.0,24560666.0,1.0,69.7,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2.595389590245618,1.0,19.63273742967946,120.0,0.0,7.0,85690000.0,4.0,155.8,0.4666666666666667,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2.5760898998865045,3.0,9.06489732177804,48.5,1.0,7.0,34920000.0,2.0,48.5,0.4666666666666667,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2.4488307282970108,5.0,10.0,112.0,0.0,6.0,111152700.0,4.0,160.0,0.5333333333333333,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2.595389590245618,2.0,15.0,70.0,0.0,7.0,99450000.0,4.0,153.0,0.4666666666666667,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2.7926574013941083,6.0,10.0,42.0,0.0,8.0,34650000.0,3.0,69.0,0.13333333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.5867600857071498,7.0,13.1,101.5,0.0,19.0,50000000.0,3.0,131.2,0.4666666666666667,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.825056358541596,9.0,13.3,101.7,0.0,10.0,64000000.0,4.0,150.0,0.3333333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2.595389590245618,3.0,10.0,15.0,0.0,7.0,34920000.0,2.0,48.5,0.4666666666666667,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3.62519211054252,23.0,14.924976412366432,80.0,1.0,28.0,28800800.0,3.0,108.0,0.6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2.5760898998865045,7.0,14.629510239731724,105.0,1.0,7.0,73500000.0,4.0,105.0,0.4666666666666667,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8.01234164065492,5.0,9.0,30.0,0.0,8.0,16500000.0,2.0,54.0,0.6666666666666666,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
5.368015962519958,8.0,18.0,93.2,0.0,25.0,41313000.0,3.0,147.9,0.13333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.6496656612728575,7.0,30.0,101.0,0.0,14.0,62500000.0,4.0,180.0,0.7333333333333333,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.9138087294352975,1.0,6.0,18.0,0.0,5.0,5350000.0,1.0,30.0,0.5333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8.398655620277129,5.0,6.0,18.6,0.0,5.0,5700000.0,1.0,33.0,0.8,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6.645187347632536,4.0,6.5,19.0,0.0,5.0,5990000.0,1.0,31.0,0.9333333333333333,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6.761095497275834,3.0,6.0,21.5,0.0,9.0,6300000.0,1.0,32.0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6.801419446884651,5.0,6.0,19.0,0.0,5.0,6800000.0,1.0,31.0,1.0666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8.255227968570134,4.0,5.0,19.8,0.0,5.0,6900000.0,1.0,32.0,0.4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.844059219568952,4.0,5.5,28.2,0.0,5.0,6950000.0,2.0,44.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6.4451028355885605,3.0,6.0,30.0,0.0,5.0,7300000.0,2.0,43.6,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7.832599608826637,2.0,7.0,19.0,0.0,6.0,7800000.0,1.0,35.0,0.4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6.833479536432952,2.0,8.42472061440284,38.0,0.0,5.0,8000000.0,2.0,42.0,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.6138859623963295,10.0,12.5,19.1,1.0,22.0,8026022.0,1.0,38.0,10.833333333333334,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6.667550261523749,5.0,6.0,28.0,0.0,5.0,8100000.0,2.0,45.0,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.6138859623963295,9.0,12.5,19.1,1.0,22.0,8288800.0,1.0,39.9,10.833333333333334,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.838794154208792,8.0,9.0,27.0,0.0,8.0,8300000.0,2.0,50.0,0.7333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.838794154208792,8.0,9.0,31.0,0.0,8.0,8350000.0,2.0,50.0,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.464688475207843,6.0,10.0,19.0,0.0,7.0,8500000.0,1.0,36.0,0.2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.9655261639462625,1.0,5.9,29.3,0.0,5.0,8500000.0,2.0,43.7,0.6666666666666666,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.7049567644696095,2.0,6.0,42.0,0.0,5.0,8500000.0,3.0,59.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6.945848677518775,9.0,6.0,19.0,0.0,9.0,8500000.0,1.0,29.8,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6.945848677518775,9.0,6.0,28.0,0.0,9.0,8550000.0,2.0,41.2,0.6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6.499887847706997,5.0,6.0,28.0,0.0,5.0,8800000.0,2.0,46.0,0.7333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6.672798034536163,1.0,14.0,21.0,0.0,12.0,9000000.0,1.0,41.0,0.4666666666666667,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4.781182703207088,6.0,9.0058040872511,47.9,1.0,12.0,9062612.0,1.0,47.9,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.567155735911187,6.0,10.0,20.0,0.0,14.0,9100000.0,1.0,39.0,0.6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4.897669685027736,14.0,25.21704809247545,212.5,1.0,15.0,88580268.0,6.0,212.5,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.2044433710176685,29.0,20.0,60.0,0.0,32.0,26700000.0,3.0,100.0,0.8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6.672798034536163,1.0,14.0,21.0,0.0,12.0,9000000.0,1.0,41.0,0.4666666666666667,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5.265922034175095,5.0,8.0,28.0,0.0,5.0,10000000.0,2.0,47.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.2044433710176685,15.0,42.0,60.0,0.0,34.0,38700000.0,3.0,120.0,1.1333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5.368015962519958,6.0,8.0,41.5,0.0,25.0,12540000.0,1.0,50.6,0.13333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.2044433710176685,14.0,19.0,72.0,0.0,34.0,52000000.0,3.0,156.0,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.854800730745644,2.0,13.9,35.1,1.0,12.0,16447153.0,2.0,76.5,0.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.2044433710176685,18.0,20.0,80.0,0.0,34.0,32990000.0,4.0,122.0,0.8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.331728363622159,6.0,15.811374930270558,80.0,0.0,32.0,39000000.0,4.0,117.0,1.0666666666666667,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7.812477410739162,2.0,8.818675511249118,27.297551988447893,1.0,10.0,12513270.0,1.0,46.0,0.26666666666666666,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.331728363622159,31.0,20.0,60.0,0.0,34.0,26990000.0,3.0,94.0,0.8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.331728363622159,26.0,10.0,68.0,0.0,32.0,31990000.0,3.0,100.2,9.166666666666668,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5.4474657203561065,6.0,20.0,90.0,0.0,12.0,42000000.0,4.0,120.0,0.4666666666666667,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4.9587052214309235,6.0,12.5,60.4,1.0,12.0,26950000.0,3.0,108.9,0.4666666666666667,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.2044433710176685,12.0,20.0,60.0,0.0,34.0,22500000.0,3.0,101.0,0.8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5.368015962519958,3.0,11.0,53.6,0.0,25.0,17255000.0,2.0,75.5,0.13333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.331728363622159,6.0,15.0,60.0,0.0,32.0,32500000.0,3.0,100.0,10.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6.764565347384676,9.0,6.0,39.0,0.0,9.0,12200000.0,2.0,53.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.796722009021988,2.0,9.114141683883826,49.0,1.0,12.0,9000000.0,1.0,49.0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4.781182703207088,3.0,11.72409287549042,75.5,1.0,12.0,17255867.0,2.0,75.5,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4.897669685027736,14.0,19.081200574094666,150.2,1.0,15.0,31370772.0,4.0,150.2,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.6138859623963295,2.0,21.2,22.9,1.0,22.0,9726656.0,2.0,60.6,10.833333333333334,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.812477410739162,2.0,11.674848513384635,46.85305225072568,1.0,10.0,19858520.0,2.0,75.0,0.26666666666666666,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.331728363622159,19.0,25.0,50.0,0.0,32.0,33500000.0,3.0,100.0,0.8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.828505447940833,4.0,6.0,26.0,0.0,5.0,9300000.0,2.0,40.6,0.5333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5.368015962519958,4.0,14.0,67.9,0.0,25.0,27049000.0,2.0,95.6,0.13333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.693236776113587,5.0,8.0,46.0,0.0,5.0,15700000.0,3.0,68.0,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.854800730745644,2.0,12.679433500342645,85.2,1.0,12.0,17730701.0,2.0,85.2,0.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
7.2044433710176685,14.0,20.0,85.0,0.0,34.0,35000000.0,3.0,105.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.636324937801543,7.0,12.0,48.0,0.0,14.0,17500000.0,3.0,72.0,0.4666666666666667,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.373651500609473,2.0,9.0,19.0,0.0,14.0,8300000.0,1.0,38.0,0.6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3.676898430512788,6.0,12.452909434656036,72.0,0.0,6.0,35812800.0,1.0,82.9,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,5.0,26.42845940027776,206.6,0.0,5.0,96637000.0,1.0,224.8,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4.520226293389764,2.0,4.0,19.0,0.0,5.0,6200000.0,1.0,30.0,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.532833728815118,3.0,6.0,29.0,0.0,5.0,6200000.0,2.0,43.0,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.501577746367778,4.0,6.0,19.0,0.0,5.0,6550000.0,1.0,32.0,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5.225387798250878,10.0,9.0,17.0,0.0,12.0,6800000.0,1.0,32.0,0.13333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.793833960155824,6.0,7.0,12.8,1.0,19.0,7016320.0,1.0,30.4,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.793833960155824,5.0,7.0,12.8,1.0,19.0,7292250.0,1.0,31.5,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.520226293389764,3.0,5.7,29.7,0.0,5.0,7700000.0,2.0,43.1,0.7333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.793833960155824,12.0,10.0,20.0,1.0,15.0,7800000.0,1.0,41.7,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.6250670309898405,2.0,9.0,20.0,0.0,9.0,8100000.0,1.0,36.0,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.3547772985950735,2.0,9.5,17.0,0.0,5.0,8250000.0,1.0,37.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.793833960155824,2.0,10.2,20.9,1.0,19.0,8273590.0,1.0,40.3,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.6250670309898405,6.0,9.0,30.0,0.0,9.0,8300000.0,2.0,51.0,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.793833960155824,9.0,9.0,18.6,1.0,19.0,8535200.0,1.0,37.6,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.107580586101197,2.0,7.764846162185323,20.0,1.0,7.0,9056000.0,1.0,35.3,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.08530440582091,1.0,7.735299544921853,19.879948440687354,1.0,8.0,9097475.0,1.0,35.0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4.793833960155824,8.0,11.0,22.3,1.0,19.0,9291850.0,1.0,41.5,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.08530440582091,1.0,7.833788269133422,20.55427603593831,1.0,8.0,9326650.0,1.0,36.0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4.525659070531108,4.0,6.0,31.0,0.0,9.0,9500000.0,2.0,45.0,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.793833960155824,2.0,9.0,18.6,1.0,19.0,9518040.0,1.0,37.8,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3.781923173692906,12.0,9.0,31.3,0.0,14.0,9600000.0,2.0,47.3,0.7333333333333333,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4.793833960155824,9.0,13.8,24.1,1.0,19.0,9604800.0,1.0,43.5,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.793833960155824,2.0,19.0,30.1,1.0,19.0,9925140.0,1.0,49.8,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.793833960155824,14.0,9.0,18.6,1.0,19.0,9942800.0,1.0,37.1,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.501577746367778,4.0,7.0,37.0,0.0,5.0,9950000.0,3.0,50.0,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.793833960155824,9.0,16.3,26.2,1.0,19.0,9955650.0,1.0,46.5,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,3.0,30.052844451263525,220.0,0.0,6.0,83076000.0,1.0,261.6,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,2.0,20.0,40.0,0.0,5.0,29544400.0,2.0,93.2,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.793833960155824,2.0,7.0,12.8,1.0,19.0,6814740.0,1.0,31.8,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.1065824855706055,2.0,7.764846162185323,20.082246719262642,1.0,7.0,10240118.0,1.0,35.3,0.4666666666666667,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.254743106341216,9.0,8.0,32.0,0.0,9.0,11450000.0,2.0,47.0,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4.210882063805942,3.0,9.0,35.0,0.0,8.0,16000000.0,2.0,58.0,0.6666666666666666,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.107580586101197,1.0,9.705074029153245,25.3,1.0,7.0,13655132.0,2.0,55.0,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,2.0,14.73784783636445,85.0,0.0,6.0,32784900.0,1.0,106.1,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,5.0,22.557852538763072,170.0,0.0,6.0,61215000.0,1.0,185.5,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4.107580586101197,2.0,7.981521355450777,14.0,1.0,7.0,11665156.0,1.0,37.5,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4.107580586101197,3.0,8.0,42.1,1.0,7.0,21880216.0,3.0,74.4,0.5333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4.107580586101197,3.0,8.0,42.1,1.0,7.0,21880216.0,3.0,74.4,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4.793833960155824,2.0,15.0,36.1,1.0,19.0,11093180.0,2.0,55.3,0.4666666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,3.0,11.871825961807776,69.0,0.0,6.0,29183000.0,1.0,77.0,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,5.0,12.324874093180995,70.0,0.0,6.0,33456000.0,1.0,81.6,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,2.0,10.522530440109271,52.0,0.0,4.0,18673500.0,1.0,63.3,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5.569285776875418,2.0,16.0,67.0,0.0,6.0,22000000.0,4.0,104.0,0.4666666666666667,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3.9734551560109495,6.0,6.0,47.0,0.0,7.0,16600000.0,3.0,68.0,0.9333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,2.0,8.405022869560526,30.0,0.0,6.0,14964400.0,1.0,41.8,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,3.0,10.197517650211093,45.0,0.0,6.0,21480000.0,1.0,60.0,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3.5046276807378223,7.0,8.6,30.8,0.0,14.0,12500000.0,1.0,41.9,0.3333333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,3.0,13.260516973190905,75.0,0.0,6.0,34982400.0,1.0,91.1,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,4.0,17.830393776607735,110.0,0.0,6.0,44550000.0,1.0,137.5,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,2.0,14.727998963943293,67.75720770350537,0.0,2.0,35543000.0,3.0,106.0,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,3.0,18.933467487777314,130.0,0.0,4.0,53829400.0,1.0,148.7,0.6666666666666666,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4.034089139477101,2.0,20.0,85.0,0.0,4.0,56173800.0,3.0,150.6,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.107580586101197,2.0,7.784543907027638,15.5,1.0,7.0,11043346.0,1.0,35.5,0.5333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,5.0,18.55921033577335,110.0,0.0,5.0,55206900.0,1.0,144.9,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4.107580586101197,2.0,8.65124468008945,21.7,1.0,7.0,12994572.0,2.0,44.3,1.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3.676898430512788,5.0,14.28479970499123,80.0,0.0,5.0,38265500.0,1.0,101.5,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4.1065824855706055,2.0,8.65124468008945,26.15119507652126,1.0,7.0,12994573.0,2.0,44.3,0.4666666666666667,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
